Metric,test_Highest GMean Epoch,val_Highest GMean Epoch,val_mean,val_std,val_min,val_25%,val_50%,val_75%,val_max
accuracy,0.730183400683867,0.7509523809523809,0.7004124149659863,0.07767556023685966,0.4761904761904761,0.6776190476190476,0.7297619047619048,0.7488095238095238,0.7719047619047619
kappa,0.6243837490815928,0.6220578114246387,0.5121487178461852,0.16085639063647011,0.0,0.4973680830133419,0.5695988365151847,0.6016167939671726,0.6404289544235924
f1_micro,0.730183400683867,0.7509523809523809,0.7004124149659863,0.07767556023685965,0.4761904761904761,0.6776190476190476,0.7297619047619047,0.7488095238095238,0.7719047619047619
f1_macro,0.7147010885745845,0.7532268052957501,0.620524224534789,0.16602105225798797,0.1612903225806451,0.5685903679365268,0.68963837195035,0.7323247137260324,0.7770519446996097
f1_weighted,0.7351876288734686,0.7470959248576231,0.6606354655050247,0.11339946564805038,0.3072196620583717,0.654727223875478,0.6994238435575113,0.7242338840048891,0.7611537069359869
recall_micro,0.730183400683867,0.7509523809523809,0.7004124149659863,0.07767556023685966,0.4761904761904761,0.6776190476190476,0.7297619047619048,0.7488095238095238,0.7719047619047619
recall_macro,0.7586440092165898,0.77325,0.6271272321428574,0.14291440058956112,0.25,0.5778125,0.6819999999999999,0.7345625,0.77625
recall_weighted,0.730183400683867,0.7509523809523809,0.7004124149659863,0.07767556023685966,0.4761904761904761,0.6776190476190476,0.7297619047619048,0.7488095238095238,0.7719047619047619
precision_micro,0.730183400683867,0.7509523809523809,0.7004124149659863,0.07767556023685966,0.4761904761904761,0.6776190476190476,0.7297619047619048,0.7488095238095238,0.7719047619047619
precision_macro,0.6992154798466649,0.7395593860280029,0.6984454589977489,0.18976789047539114,0.119047619047619,0.721188567959398,0.772099298413788,0.7985228450069091,0.8307029648195698
precision_weighted,0.749491543743645,0.7466966643636073,0.6905360735037883,0.13888626875239563,0.2267573696145124,0.7004792453922215,0.7417995812284681,0.7595710658954758,0.7815452555853651
gmean,0.8299137278909935,0.76027839456949,0.5129909764555992,0.24284377962411804,0.0,0.47566547961938294,0.614139755119109,0.6775424573104629,0.76027839456949
precision_fallow,0.6667840789010215,0.7778884462151394,0.6939236959103153,0.06817530919422428,0.4761904761904761,0.6865404719365904,0.7115242835056157,0.7295062237810329,0.7778884462151394
precision_misc.,0.6556603773584906,0.6517647058823529,0.6771659804536878,0.225239198929223,0.0,0.6708951074870274,0.7527592480291085,0.7854696673189824,0.9090909090909092
precision_protein_crops,0.4926534140017286,0.778584392014519,0.6883746306452414,0.20365064405278305,0.0,0.6557547744301947,0.7423331469052945,0.7985427306775621,0.9303482587064676
precision_rapeseed,0.9817640491254188,0.75,0.7343175289817492,0.33007202316237083,0.0,0.7484999999999999,0.8607701253391911,0.9423504050169846,1.0
recall_fallow,0.631,0.781,0.8725803571428574,0.07599082903330244,0.562,0.83875,0.8815,0.91825,1.0
recall_misc.,0.6486666666666666,0.554,0.2797321428571428,0.12684117771029388,0.0,0.212,0.297,0.364,0.554
recall_protein_crops,0.8755760368663594,0.858,0.8070000000000003,0.23224482267137342,0.0,0.846,0.874,0.9005000000000001,0.95
recall_rapeseed,0.8793333333333333,0.9,0.5491964285714284,0.3356347714509773,0.0,0.3075,0.64,0.8525,0.94
epoch,,92.0,55.5,32.47563189018293,0.0,27.75,55.5,83.25,111.0
trainloss,,0.5812521,0.7105246050892857,0.18097985648047674,0.52379274,0.59117884,0.65154053,0.7241818,1.399222
valloss,,0.601942,0.7271915866964287,0.1755673700093679,0.5523757,0.615275045,0.659953585,0.76528595,1.2306561
FLOPs_per_epoch,,48057984.0,48057984.0,0.0,48057984.0,48057984.0,48057984.0,48057984.0,48057984.0
cumulative_FLOPs,,4469392512.0,2715276096.0,1560713397.7683,48057984.0,1381667040.0,2715276096.0,4048885152.0,5382494208.0
runtime_per_epoch,,26.0852632522583,24.982273487108095,0.8480711741244324,23.85258150100708,24.2178201675415,24.804592967033386,25.60012596845627,27.166876554489136
Params,,101700.0,101700.0,0.0,101700.0,101700.0,101700.0,101700.0,101700.0
Statistical Parity Difference,-0.2084221466813521,,,,,,,,
Error Rate Ratio,2.1458084517063503,,,,,,,,
Disparate Impact,0.7452364559732869,,,,,,,,
True Positive Rate (Privileged),0.818100358422939,,,,,,,,
True Positive Rate (Unprivileged),0.6096782117415869,,,,,,,,
False Positive Rate (Privileged),0.1818996415770609,,,,,,,,
False Positive Rate (Unprivileged),0.3903217882584132,,,,,,,,
Accuracy (Privileged),0.818100358422939,,,,,,,,
Accuracy (Unprivileged),0.6096782117415869,,,,,,,,
F1 Macro (Privileged),0.7545452050629737,,,,,,,,
F1 Macro (Unprivileged),0.5268361124670964,,,,,,,,
F1 Macro Difference,0.2277090925958773,,,,,,,,
