Metric,test_Highest GMean Epoch,val_Highest GMean Epoch,val_mean,val_std,val_min,val_25%,val_50%,val_75%,val_max
accuracy,0.6967928710363234,0.7989168171087349,0.727484430581223,0.10047333072061468,0.0727676711567837,0.6935147896125538,0.7535064574364672,0.792667685043744,0.8215525621441466
kappa,0.6548293551790436,0.7553292433825747,0.6766090455979127,0.10454045925960753,0.0320265602096897,0.6372546476882076,0.7037693064371586,0.747482351389551,0.7798138676631442
f1_micro,0.6967928710363234,0.798916817108735,0.727484430581223,0.10047333072061468,0.0727676711567837,0.6935147896125538,0.7535064574364672,0.792667685043744,0.8215525621441466
f1_macro,0.6414615468477493,0.6772634917526682,0.6092170465443619,0.09037323201093063,0.0489566655114363,0.5915781058868828,0.6345898850767733,0.6627749810678045,0.687188789199737
f1_weighted,0.7082821729183237,0.8183531352475647,0.7552851267297755,0.10068715194606923,0.044374302305499,0.7313611819976144,0.7813922030821808,0.8136083518338948,0.8337200761143467
recall_micro,0.6967928710363234,0.7989168171087349,0.727484430581223,0.10047333072061468,0.0727676711567837,0.6935147896125538,0.7535064574364672,0.792667685043744,0.8215525621441466
recall_macro,0.680665894125996,0.7375603799278356,0.6784092819365521,0.07691320377524213,0.1731381673465631,0.6714075986238373,0.6980750048326914,0.7137606159912105,0.7398350314341327
recall_weighted,0.6967928710363234,0.7989168171087349,0.727484430581223,0.10047333072061468,0.0727676711567837,0.6935147896125538,0.7535064574364672,0.792667685043744,0.8215525621441466
precision_micro,0.6967928710363234,0.7989168171087349,0.727484430581223,0.10047333072061468,0.0727676711567837,0.6935147896125538,0.7535064574364672,0.792667685043744,0.8215525621441466
precision_macro,0.6485804379419478,0.6615831127298835,0.6327840090767264,0.06523736192038866,0.1454157629483732,0.6292730657643635,0.6474845260936015,0.6622932931253033,0.6856833323285655
precision_weighted,0.7399835560858075,0.860172776534261,0.8467431672859396,0.07031907880790557,0.210510971346403,0.8524677657087925,0.8571065466206337,0.861312559792654,0.876964721667458
gmean,0.8093702563813616,0.7119983089133021,0.6224295080497688,0.10591508778394514,0.0,0.6088909493871324,0.6543606820098032,0.6776395484067146,0.7119983089133021
precision_barley,0.8838731909028257,0.5797101449275363,0.5328313764135472,0.1520820543508649,0.0,0.48311309755149623,0.5657894736842105,0.622662798194713,0.7755102040816326
precision_wheat,0.8882807469414037,0.9723895582329316,0.9659848664605245,0.07613916270717239,0.2727272727272727,0.9691910989218162,0.9775967413441956,0.9829934764041506,0.9917718047174986
precision_fallow,0.5155400155400155,0.2346666666666666,0.17224372849684463,0.051514696012176106,0.0446220446220446,0.13242677382948875,0.1639676113360323,0.20364209500877664,0.3235294117647059
precision_misc.,0.5054685190659178,0.4444444444444444,0.48651726510501914,0.08213856602472604,0.0,0.4472419402543626,0.4851752021563342,0.5134741348187116,0.7777777777777778
precision_orchards,0.1461067366579177,0.2245557350565428,0.16802870466753617,0.054322286486622115,0.0,0.1261166234617562,0.1679586563307493,0.20345245444360605,0.3222222222222222
precision_perm._meadows,0.6591710758377425,0.905940594059406,0.8920443011747485,0.09855557347627378,0.0,0.884654040501117,0.900865460267506,0.9217279662034997,0.9828326180257512
